"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2008-10-10","6,385.35","6,482.19","6,500.74","6,345.80","509.20M","-5.52%"
"2008-10-9","6,758.22","7,043.55","7,058.98","6,754.00","566.20M","-2.40%"
"2008-10-8","6,924.48","6,974.84","7,092.97","6,867.31","511.70M","-3.58%"
"2008-10-7","7,181.28","6,939.68","7,251.74","6,863.27","624.60M","-0.50%"
"2008-10-6","7,217.32","7,406.02","7,406.02","7,214.56","751.20M","-4.52%"
"2008-9-26","7,559.27","7,404.02","7,598.69","7,348.63","909.10M","2.47%"
"2008-9-25","7,376.84","7,103.71","7,463.57","7,089.59","1.03B","4.14%"
"2008-9-24","7,083.45","6,879.49","7,083.45","6,830.54","526.10M","0.30%"
"2008-9-23","7,062.08","7,199.83","7,270.97","7,057.14","846.60M","-5.45%"
"2008-9-22","7,469.07","7,654.08","7,752.84","7,228.69","1.48B","4.40%"
"2008-9-19","7,154.00","7,110.77","7,154.00","7,049.38","667.30M","9.00%"
"2008-9-18","6,563.07","6,528.41","6,686.19","6,290.01","613.70M","-1.75%"
"2008-9-17","6,680.06","6,843.82","6,909.54","6,668.65","425.40M","-2.82%"
"2008-9-16","6,873.61","6,908.55","6,946.03","6,767.16","487.20M","-0.89%"
"2008-9-12","6,935.07","6,859.65","7,020.74","6,859.65","281.70M","0.86%"
"2008-9-11","6,876.25","7,046.47","7,072.19","6,852.82","298.10M","-2.68%"
"2008-9-10","7,065.47","6,982.12","7,178.40","6,907.03","305.30M","0.62%"
"2008-9-9","7,022.18","7,027.27","7,076.20","6,944.48","257.00M","0.26%"
"2008-9-8","7,004.00","7,278.67","7,302.80","6,980.92","301.10M","-3.58%"
"2008-9-5","7,264.20","7,299.37","7,384.47","7,237.07","289.00M","-2.80%"
"2008-9-4","7,473.60","7,385.84","7,543.95","7,354.89","246.00M","0.81%"
"2008-9-3","7,413.55","7,540.31","7,580.65","7,338.38","363.20M","-2.17%"
"2008-9-2","7,578.36","7,640.56","7,662.69","7,542.46","259.20M","-1.39%"
"2008-9-1","7,685.23","7,954.01","7,954.01","7,659.46","320.80M","-3.99%"
"2008-8-29","8,004.24","7,845.37","8,084.41","7,804.15","457.10M","2.39%"
"2008-8-28","7,817.05","7,841.16","7,943.46","7,779.55","312.10M","-0.13%"
"2008-8-27","7,827.16","7,863.99","8,000.78","7,729.04","323.70M","-0.76%"
"2008-8-26","7,887.37","7,986.99","8,034.53","7,785.61","313.70M","-2.21%"
"2008-8-25","8,065.45","8,115.84","8,183.19","7,982.17","256.00M","-0.45%"
"2008-8-22","8,101.68","8,194.66","8,241.14","7,956.82","376.50M","-1.71%"
"2008-8-21","8,243.03","8,425.91","8,552.54","8,233.63","574.80M","-3.38%"
"2008-8-20","8,531.15","7,918.57","8,553.82","7,874.79","637.40M","7.13%"
"2008-8-19","7,963.57","7,756.82","7,970.69","7,700.96","283.10M","1.67%"
"2008-8-18","7,833.09","8,256.64","8,258.14","7,823.82","392.60M","-4.86%"
"2008-8-15","8,233.41","8,269.32","8,355.08","8,157.42","303.90M","-0.55%"
"2008-8-14","8,278.65","8,214.89","8,337.00","8,149.31","332.50M","0.35%"
"2008-8-13","8,249.64","8,150.00","8,334.16","7,986.74","419.00M","0.69%"
"2008-8-12","8,192.80","8,091.83","8,278.03","8,053.55","387.00M","0.28%"
"2008-8-11","8,170.15","8,627.11","8,627.11","8,129.98","483.00M","-5.64%"
"2008-8-8","8,658.78","9,047.71","9,047.71","8,647.00","436.30M","-4.17%"
"2008-8-7","9,035.28","9,020.19","9,140.36","8,942.70","329.00M","-0.13%"
"2008-8-6","9,047.14","9,122.27","9,173.59","8,893.90","505.40M","-0.36%"
"2008-8-5","9,080.22","9,370.58","9,431.05","9,038.47","713.60M","-3.15%"
"2008-8-4","9,375.69","9,494.02","9,558.44","9,343.77","349.50M","-1.90%"
"2008-8-1","9,556.91","9,420.72","9,638.90","9,282.47","573.40M","0.91%"
"2008-7-31","9,470.33","9,735.51","9,760.58","9,470.33","401.30M","-2.53%"
"2008-7-30","9,715.79","9,880.40","9,914.64","9,645.90","409.40M","-0.78%"
"2008-7-29","9,791.87","9,831.57","9,838.93","9,716.20","469.50M","-1.83%"
"2008-7-28","9,974.14","9,974.84","10,112.64","9,921.68","547.00M","0.51%"
"2008-7-25","9,923.16","9,904.55","10,030.35","9,833.95","555.00M","-0.83%"
"2008-7-24","10,005.99","9,762.58","10,030.23","9,762.58","657.90M","2.79%"
"2008-7-23","9,734.72","9,895.15","9,930.26","9,727.57","546.80M","-1.18%"
"2008-7-22","9,851.29","9,871.80","9,923.02","9,784.38","549.60M","-0.20%"
"2008-7-21","9,870.99","9,552.44","9,897.31","9,485.72","666.80M","2.95%"
"2008-7-18","9,588.40","9,379.43","9,594.33","9,208.16","547.70M","3.23%"
"2008-7-17","9,288.37","9,460.31","9,555.25","9,211.13","517.40M","-0.38%"
"2008-7-16","9,323.38","9,528.48","9,530.01","9,179.26","593.70M","-3.37%"
"2008-7-15","9,649.02","10,094.68","10,139.08","9,620.88","685.90M","-4.03%"
"2008-7-14","10,054.27","9,916.41","10,144.53","9,867.47","494.70M","0.23%"
"2008-7-11","10,031.38","10,137.44","10,216.91","9,896.92","683.40M","-1.45%"
"2008-7-10","10,178.61","10,204.32","10,472.61","10,094.66","826.20M","-1.71%"
"2008-7-9","10,355.37","10,003.22","10,358.02","10,003.22","1.03B","4.07%"
"2008-7-8","9,950.27","9,947.92","10,053.50","9,741.01","710.60M","0.48%"
"2008-7-7","9,902.98","9,397.63","9,926.49","9,397.63","722.90M","5.34%"
"2008-7-4","9,400.72","9,362.50","9,529.76","9,312.57","550.10M","0.03%"
"2008-7-3","9,398.17","9,013.99","9,566.38","8,922.58","631.50M","2.58%"
"2008-7-2","9,162.14","9,111.21","9,252.34","9,032.98","432.00M","0.72%"
"2008-7-1","9,096.97","9,397.32","9,439.27","9,062.06","465.00M","-2.92%"
"2008-6-30","9,370.78","9,320.94","9,510.28","9,234.25","379.30M","-0.69%"
"2008-6-27","9,436.21","9,665.86","9,690.09","9,300.01","587.70M","-5.63%"
"2008-6-26","9,999.66","9,951.22","10,132.34","9,804.55","677.50M","0.18%"
"2008-6-25","9,982.18","9,504.07","9,996.42","9,472.80","641.50M","4.79%"
"2008-6-24","9,525.66","9,220.98","9,595.36","9,202.41","459.80M","3.10%"
"2008-6-23","9,238.86","9,238.91","9,439.40","9,136.89","384.10M","-1.44%"
"2008-6-20","9,373.69","9,187.34","9,778.21","8,888.78","693.90M","2.32%"
"2008-6-19","9,161.56","9,808.42","9,808.42","9,132.52","484.00M","-7.49%"
"2008-6-18","9,903.14","9,371.12","9,962.62","9,114.19","583.40M","5.02%"
"2008-6-17","9,429.50","9,793.15","9,918.08","9,345.30","350.20M","-4.03%"
"2008-6-16","9,825.27","9,930.63","10,036.89","9,635.94","398.70M","-1.12%"
"2008-6-13","9,936.73","10,317.48","10,367.16","9,921.33","304.90M","-3.90%"
"2008-6-12","10,340.14","10,410.55","10,517.61","10,066.54","380.50M","-1.13%"
"2008-6-11","10,458.08","10,572.34","10,646.45","10,344.60","339.10M","-2.86%"
"2008-6-10","10,765.91","11,212.84","11,212.84","10,723.54","397.90M","-8.25%"
"2008-6-6","11,733.97","11,832.82","11,871.59","11,670.65","244.20M","-1.06%"
"2008-6-5","11,860.27","11,913.40","11,939.53","11,799.11","190.00M","-0.92%"
"2008-6-4","11,970.48","11,961.01","12,011.48","11,756.38","376.20M","-0.18%"
"2008-6-3","11,991.58","12,087.06","12,118.83","11,895.26","351.10M","-0.54%"
"2008-6-2","12,057.25","11,999.95","12,160.94","11,879.61","334.30M","0.07%"
"2008-5-30","12,048.24","11,938.65","12,048.24","11,814.76","341.30M","0.85%"
"2008-5-29","11,947.14","12,293.81","12,293.81","11,926.00","320.50M","-2.98%"
"2008-5-28","12,313.66","12,009.30","12,386.65","11,954.92","394.90M","2.63%"
"2008-5-27","11,998.37","11,863.78","12,090.35","11,812.14","364.20M","0.91%"
"2008-5-26","11,890.17","12,116.72","12,121.74","11,810.61","442.50M","-2.67%"
"2008-5-23","12,216.39","12,334.14","12,471.60","12,042.86","419.80M","-1.21%"
"2008-5-22","12,366.19","12,506.27","12,591.04","12,349.00","472.70M","-2.32%"
"2008-5-21","12,659.82","12,319.87","12,697.03","12,020.05","571.50M","1.69%"
"2008-5-20","12,449.81","13,171.10","13,256.98","12,397.88","581.00M","-5.67%"
"2008-5-19","13,197.59","13,283.33","13,303.88","13,079.24","510.50M","-0.88%"
"2008-5-16","13,314.38","13,377.22","13,534.69","13,104.80","489.40M","-0.71%"
"2008-5-15","13,410.15","13,664.40","13,728.86","13,396.20","654.60M","-0.90%"
"2008-5-14","13,532.34","13,055.14","13,532.34","13,055.14","635.70M","3.50%"
"2008-5-13","13,074.23","12,727.76","13,356.87","12,696.29","624.20M","-0.70%"
"2008-5-12","13,166.10","12,869.77","13,337.51","12,640.95","568.90M","0.66%"
"2008-5-9","13,080.37","13,409.80","13,475.37","12,846.49","682.50M","-1.78%"
"2008-5-8","13,317.53","12,817.10","13,322.64","12,769.47","464.90M","2.61%"
"2008-5-7","12,979.19","13,621.17","13,804.90","12,979.19","641.60M","-5.28%"
"2008-5-6","13,702.56","13,769.26","13,881.17","13,518.85","639.00M","-1.14%"
"2008-5-5","13,860.78","13,673.59","13,860.78","13,533.23","733.20M","2.64%"
"2008-4-30","13,504.89","12,886.01","13,557.46","12,886.01","851.40M","4.84%"
"2008-4-29","12,880.88","12,680.19","13,013.55","12,641.63","521.20M","0.77%"
"2008-4-28","12,782.50","12,899.77","13,067.83","12,688.86","554.50M","-2.46%"
"2008-4-25","13,104.95","12,978.98","13,463.91","12,831.97","1.18B","1.47%"
"2008-4-24","12,914.76","12,787.38","12,935.09","12,548.87","985.90M","9.59%"
"2008-4-23","11,784.15","11,149.26","11,797.80","11,090.61","489.10M","5.45%"
"2008-4-22","11,174.77","10,856.19","11,208.71","10,586.36","456.70M","0.73%"
"2008-4-21","11,094.33","12,134.65","12,134.65","10,957.20","610.70M","-1.75%"
"2008-4-18","11,292.04","11,533.49","11,733.14","11,218.40","380.50M","-3.13%"
"2008-4-17","11,657.08","12,104.31","12,331.88","11,456.94","495.20M","-3.32%"
"2008-4-16","12,057.27","12,329.04","12,408.61","12,012.94","391.30M","-2.69%"
"2008-4-15","12,390.79","12,203.86","12,411.97","11,807.80","512.60M","0.38%"
"2008-4-14","12,343.60","13,019.00","13,074.30","12,309.09","483.60M","-7.39%"
"2008-4-11","13,328.11","13,370.48","13,525.33","13,247.11","332.10M","0.31%"
"2008-4-10","13,286.68","12,889.76","13,286.68","12,731.20","413.40M","1.59%"
"2008-4-9","13,078.81","13,518.51","13,785.80","13,078.81","547.30M","-3.78%"
"2008-4-8","13,592.64","13,430.99","13,735.79","13,334.92","618.30M","1.46%"
"2008-4-7","13,396.61","12,493.92","13,433.43","12,383.42","557.50M","5.88%"
"2008-4-3","12,652.91","12,240.65","12,705.70","12,017.99","438.70M","2.50%"
"2008-4-2","12,344.24","12,537.55","12,862.83","12,100.49","524.80M","-0.93%"
"2008-4-1","12,460.62","13,274.74","13,399.97","12,414.83","527.90M","-6.33%"
"2008-3-31","13,302.14","13,346.05","13,620.82","13,253.70","388.60M","-2.85%"
"2008-3-28","13,692.84","13,002.86","13,702.62","12,813.34","548.20M","4.43%"
"2008-3-27","13,111.41","13,294.41","13,489.12","13,068.00","427.30M","-2.80%"
"2008-3-26","13,489.09","13,472.08","13,800.19","13,418.63","367.00M","0.46%"
"2008-3-25","13,427.28","12,889.76","13,568.50","12,717.96","428.70M","2.51%"
"2008-3-24","13,098.24","13,888.98","13,996.52","13,098.24","430.80M","-4.52%"
"2008-3-21","13,718.96","13,572.38","13,941.90","13,457.22","588.30M","1.26%"
"2008-3-20","13,548.61","12,894.41","13,651.57","12,291.91","689.60M","3.87%"
"2008-3-19","13,044.20","12,767.97","13,281.75","12,615.17","572.70M","4.45%"
"2008-3-18","12,489.02","13,061.77","13,263.81","12,281.10","464.70M","-5.44%"
"2008-3-17","13,207.78","13,785.46","13,785.46","13,176.87","368.20M","-4.41%"
"2008-3-14","13,817.65","13,855.28","13,970.30","13,548.97","271.70M","-0.90%"
"2008-3-13","13,943.16","14,186.60","14,307.02","13,651.83","415.40M","-2.82%"
"2008-3-12","14,348.46","15,107.84","15,173.12","14,301.48","362.30M","-3.15%"
"2008-3-11","14,815.72","14,663.71","14,815.72","14,312.11","360.20M","-0.32%"
"2008-3-10","14,863.05","15,482.75","15,482.75","14,784.42","401.80M","-4.48%"
"2008-3-7","15,560.85","15,558.97","15,833.36","15,425.77","350.10M","-0.86%"
"2008-3-6","15,696.12","15,602.91","15,915.45","15,366.56","498.50M","0.61%"
"2008-3-5","15,601.21","15,642.27","15,760.60","15,092.47","527.80M","-0.92%"
"2008-3-4","15,746.23","16,241.03","16,350.09","15,704.64","530.00M","-2.73%"
"2008-3-3","16,187.51","15,722.32","16,224.89","15,525.76","485.90M","2.30%"
"2008-2-29","15,823.88","15,612.88","15,838.24","15,513.79","308.20M","1.08%"
"2008-2-28","15,654.46","15,787.35","15,823.11","15,498.45","345.20M","-0.62%"
"2008-2-27","15,752.41","15,409.84","15,799.92","15,251.09","343.30M","2.77%"
"2008-2-26","15,328.42","15,888.10","16,016.61","14,907.27","454.50M","-1.02%"
"2008-2-25","15,486.67","16,201.54","16,304.23","15,473.27","392.20M","-4.28%"
"2008-2-22","16,179.52","16,737.56","16,737.56","16,032.66","498.30M","-3.72%"
"2008-2-21","16,804.26","16,838.36","16,976.13","16,470.78","402.20M","-0.91%"
"2008-2-20","16,959.20","17,288.52","17,476.85","16,944.74","524.50M","-1.87%"
"2008-2-19","17,281.60","16,916.94","17,281.60","16,781.11","423.80M","2.50%"
"2008-2-18","16,860.55","16,718.78","16,982.77","16,612.48","372.40M","2.21%"
"2008-2-15","16,496.23","16,614.00","16,614.00","16,257.74","301.40M","-1.25%"
"2008-2-14","16,704.94","16,618.25","16,835.73","16,564.83","212.20M","1.23%"
"2008-2-13","16,502.44","16,663.90","16,730.05","16,359.51","218.20M","-2.12%"
"2008-2-5","16,859.64","17,044.88","17,245.89","16,767.26","406.20M","-1.01%"
"2008-2-4","17,031.67","16,211.66","17,043.10","16,211.66","540.10M","7.95%"
"2008-2-1","15,776.87","15,837.88","16,012.87","15,151.16","473.50M","-0.51%"
"2008-1-31","15,857.71","16,117.05","16,234.90","15,842.20","431.60M","-1.67%"
"2008-1-30","16,127.71","16,449.95","16,653.07","15,814.88","433.00M","-0.48%"
"2008-1-29","16,205.93","16,171.57","16,591.94","16,041.98","352.50M","0.17%"
"2008-1-28","16,177.83","17,215.05","17,215.05","16,102.92","519.90M","-6.45%"
"2008-1-25","17,294.01","17,047.85","17,432.87","16,885.26","688.90M","1.21%"
"2008-1-24","17,086.60","17,052.39","17,230.68","16,723.20","635.10M","1.26%"
"2008-1-23","16,874.31","16,149.55","16,883.06","16,111.73","684.40M","5.49%"
"2008-1-22","15,995.85","16,761.75","16,974.65","15,793.28","826.00M","-7.06%"
"2008-1-21","17,210.93","18,166.71","18,188.72","17,133.93","646.30M","-5.08%"
"2008-1-18","18,131.38","17,911.50","18,196.40","17,752.59","621.40M","1.23%"
"2008-1-17","17,910.39","18,173.99","18,483.55","17,450.47","840.20M","-2.41%"
"2008-1-16","18,351.99","18,837.52","18,837.52","18,261.40","853.20M","-3.58%"
"2008-1-15","19,034.02","19,154.48","19,212.56","18,884.05","723.50M","-0.56%"
"2008-1-14","19,141.13","19,074.35","19,219.89","18,955.50","568.20M","0.65%"
"2008-1-11","19,016.59","19,034.26","19,076.44","18,831.50","590.30M","0.41%"
"2008-1-10","18,939.28","18,682.24","19,124.11","18,628.04","928.40M","1.84%"
"2008-1-9","18,597.61","18,202.61","18,601.74","18,143.47","646.10M","1.80%"
"2008-1-8","18,268.13","18,416.73","18,582.56","18,102.67","938.90M","-0.59%"
"2008-1-7","18,376.96","18,123.13","18,450.12","18,092.24","776.10M","1.40%"
"2008-1-4","18,122.41","17,968.56","18,195.27","17,863.19","830.50M","1.18%"
"2008-1-3","17,911.30","17,873.20","17,911.30","17,626.49","896.70M","0.31%"
"2008-1-2","17,856.15","17,731.84","17,933.25","17,438.59","599.70M","0.88%"
"2007-12-28","17,700.62","17,824.67","17,856.94","17,669.13","595.10M","-0.54%"
"2007-12-27","17,797.22","17,500.78","17,820.25","17,383.68","822.30M","2.12%"
"2007-12-26","17,427.77","17,233.16","17,431.35","17,141.64","593.10M","1.33%"
"2007-12-25","17,199.04","17,213.76","17,273.14","17,036.53","676.90M","0.26%"
"2007-12-24","17,153.93","16,931.04","17,266.58","16,895.25","742.20M","2.05%"
"2007-12-21","16,808.68","16,542.93","16,819.02","16,522.04","517.50M","1.10%"
"2007-12-20","16,625.41","16,467.93","16,672.18","16,277.71","437.80M","1.45%"
"2007-12-19","16,387.01","16,226.89","16,466.24","16,180.31","472.10M","1.95%"
"2007-12-18","16,074.11","16,005.50","16,240.75","15,926.54","380.80M","-0.28%"
"2007-12-17","16,118.97","16,484.17","16,484.17","16,075.75","633.90M","-2.21%"
"2007-12-14","16,483.50","15,849.79","16,492.81","15,734.41","501.30M","2.80%"
"2007-12-13","16,035.19","16,711.45","16,762.65","16,021.83","607.60M","-4.73%"
"2007-12-12","16,831.56","16,919.59","16,993.69","16,681.21","612.00M","-1.21%"
"2007-12-11","17,036.90","17,142.00","17,222.22","16,815.30","565.40M","-0.35%"
"2007-12-10","17,096.51","16,454.28","17,148.60","16,409.27","580.00M","2.07%"
"2007-12-7","16,750.42","16,578.41","16,752.58","16,528.38","384.10M","1.28%"
"2007-12-6","16,539.14","16,647.10","16,697.23","16,381.96","326.60M","-0.19%"
"2007-12-5","16,569.81","16,065.78","16,603.33","15,984.03","495.60M","3.14%"
"2007-12-4","16,065.17","15,888.52","16,270.33","15,888.52","333.80M","1.47%"
"2007-12-3","15,832.98","15,580.24","15,989.13","15,477.47","299.80M","1.25%"
"2007-11-30","15,637.66","15,941.81","16,038.21","15,602.36","348.50M","-1.77%"
"2007-11-29","15,919.28","15,561.16","15,963.43","15,189.42","501.90M","3.65%"
"2007-11-28","15,359.16","15,729.96","15,857.01","15,271.60","312.90M","-2.05%"
"2007-11-27","15,681.01","15,917.91","16,055.36","15,671.81","345.80M","-2.34%"
"2007-11-26","16,057.19","16,504.13","16,600.91","16,055.17","323.80M","-0.99%"
"2007-11-23","16,217.51","15,804.28","16,217.51","15,766.20","271.30M","1.68%"
"2007-11-22","15,949.36","16,370.57","16,580.34","15,936.37","371.40M","-4.77%"
"2007-11-21","16,748.19","17,025.93","17,248.82","16,723.73","392.10M","-1.41%"
"2007-11-20","16,987.48","16,508.98","17,072.13","16,383.84","490.00M","1.96%"
"2007-11-19","16,660.66","16,728.38","16,797.01","16,537.11","344.70M","-0.40%"
"2007-11-16","16,728.26","16,871.75","16,898.35","16,396.96","374.60M","-2.16%"
"2007-11-15","17,096.90","17,298.64","17,386.56","17,039.63","508.70M","-1.49%"
"2007-11-14","17,355.55","16,999.70","17,355.55","16,575.39","487.40M","3.63%"
"2007-11-13","16,747.89","17,199.03","17,393.79","16,561.78","581.80M","-1.86%"
"2007-11-12","17,065.77","16,768.80","17,150.60","16,254.68","527.10M","-0.55%"
"2007-11-9","17,160.12","17,279.47","17,563.95","16,922.56","484.80M","-1.75%"
"2007-11-8","17,465.46","18,181.11","18,181.11","17,465.46","612.80M","-4.21%"
"2007-11-7","18,232.96","18,233.52","18,384.32","17,846.04","525.80M","0.62%"
"2007-11-6","18,120.57","18,058.25","18,450.61","18,048.26","320.90M","0.02%"
"2007-11-5","18,116.88","18,451.14","18,563.44","18,007.49","375.30M","-2.41%"
"2007-11-2","18,564.34","18,816.27","18,997.30","18,504.14","507.50M","-3.03%"
"2007-11-1","19,144.62","19,554.58","19,559.42","19,139.73","535.10M","-1.98%"
"2007-10-31","19,531.15","19,222.49","19,531.15","18,976.94","558.00M","2.61%"
"2007-10-30","19,034.57","18,908.82","19,038.82","18,740.46","421.60M","1.07%"
"2007-10-29","18,833.66","18,654.54","18,904.85","18,654.54","427.10M","1.77%"
"2007-10-26","18,506.52","18,011.48","18,658.83","18,001.73","530.80M","1.82%"
"2007-10-25","18,175.31","18,659.30","18,780.92","17,933.30","610.40M","-3.13%"
"2007-10-24","18,761.90","18,696.39","19,078.34","18,659.97","556.20M","0.81%"
"2007-10-23","18,611.16","18,350.94","18,611.16","18,075.46","513.10M","1.26%"
"2007-10-22","18,379.41","18,522.39","18,793.79","18,321.15","454.60M","-2.42%"
"2007-10-19","18,834.80","18,770.10","19,042.34","18,604.00","517.90M","0.82%"
"2007-10-18","18,681.35","19,240.47","19,240.47","18,636.59","529.60M","-3.15%"
"2007-10-17","19,288.29","19,324.54","19,551.73","19,203.11","501.20M","-0.36%"
"2007-10-16","19,358.44","19,139.93","19,435.56","19,092.76","595.30M","1.41%"
"2007-10-15","19,088.65","19,084.83","19,199.35","18,745.68","701.40M","-0.24%"
"2007-10-12","19,135.20","19,348.46","19,362.63","18,208.39","792.10M","-1.08%"
"2007-10-11","19,344.15","19,273.98","19,428.53","19,127.33","739.30M","0.42%"
"2007-10-10","19,264.04","19,342.38","19,600.03","19,193.77","712.80M","-0.28%"
"2007-10-9","19,318.17","19,178.33","19,354.63","18,942.30","643.40M","0.45%"
"2007-10-8","19,232.35","19,287.61","19,374.36","18,998.39","775.10M","1.95%"
"2007-9-28","18,864.55","18,442.67","18,939.90","18,442.67","607.80M","3.19%"
"2007-9-27","18,281.07","17,984.15","18,284.94","17,803.93","423.00M","1.60%"
"2007-9-26","17,992.32","18,239.64","18,443.85","17,891.41","505.90M","-1.93%"
"2007-9-25","18,346.45","18,450.46","18,621.67","18,225.90","548.10M","-0.39%"
"2007-9-24","18,418.47","18,288.46","18,575.49","18,012.31","645.30M","1.04%"
"2007-9-21","18,228.57","18,277.88","18,330.70","17,776.55","651.60M","0.04%"
"2007-9-20","18,221.74","18,139.95","18,360.24","18,073.24","650.60M","0.82%"
"2007-9-19","18,073.34","18,359.74","18,390.74","17,999.51","622.00M","-1.33%"
"2007-9-18","18,316.42","18,566.72","18,579.12","18,102.53","932.50M","-0.96%"
"2007-9-17","18,494.38","18,131.07","18,553.89","18,092.15","854.50M","1.54%"
"2007-9-14","18,213.71","18,026.44","18,213.92","17,729.48","771.50M","1.42%"
"2007-9-13","17,959.52","17,469.25","17,971.52","17,406.96","732.80M","3.23%"
"2007-9-12","17,398.41","17,068.46","17,453.37","16,944.11","579.10M","1.57%"
"2007-9-11","17,129.39","17,926.60","18,064.15","17,088.67","744.70M","-4.40%"
"2007-9-10","17,918.48","17,473.23","17,953.15","17,310.96","734.30M","1.38%"
"2007-9-7","17,674.10","17,986.88","18,052.37","17,649.09","859.20M","-2.21%"
"2007-9-6","18,073.76","18,089.54","18,225.61","17,951.78","687.80M","0.40%"
"2007-9-5","18,002.00","18,050.58","18,137.46","17,679.57","735.20M","-0.27%"
"2007-9-4","18,050.78","18,217.84","18,288.90","17,961.35","817.80M","-0.62%"
"2007-9-3","18,164.04","17,988.34","18,245.43","17,972.85","887.10M","1.63%"
"2007-8-31","17,872.11","17,680.85","17,912.97","17,608.43","784.40M","1.21%"
